MatchID,MapID,Map Name,PlayerID,Player Name,TeamID,Team Name,AgentID,Agent,Rating,Average Combat Score,Kills,Deaths,Assists,First Kills,First Deaths
12,4,Ascent,47,ban,9,Talon Esports,8,killjoy,1.26,284,21,15,3,2,0
12,4,Ascent,46,primmie,9,Talon Esports,14,jett,1.03,224,16,16,5,3,4
12,4,Ascent,48,JitBoyS,9,Talon Esports,1,omen,0.90,152,13,15,8,1,1
12,4,Ascent,49,Crws,9,Talon Esports,10,sova,0.63,160,10,18,7,3,3
12,1,Abyss,58,Flashback,12,DRX,7,cypher,1.91,288,21,5,7,3,0
12,1,Abyss,56,BuZz,12,DRX,14,jett,1.49,285,17,11,5,5,1
12,1,Abyss,57,MaKo,12,DRX,1,omen,1.25,224,13,10,7,1,0
12,1,Abyss,59,BeYN,12,DRX,10,sova,1.22,197,13,10,3,3,1
12,1,Abyss,60,Foxy9,12,DRX,17,kayo,0.89,138,8,12,6,1,2
12,1,Abyss,46,primmie,9,Talon Esports,23,iso,1.24,312,17,14,5,3,3
12,1,Abyss,48,JitBoyS,9,Talon Esports,1,omen,0.89,269,17,15,1,0,1
12,1,Abyss,49,Crws,9,Talon Esports,10,sova,0.43,68,4,13,2,0,3
12,1,Abyss,47,ban,9,Talon Esports,7,cypher,0.39,93,5,15,4,0,1
12,1,Abyss,50,Governor,9,Talon Esports,18,neon,0.21,94,5,15,3,1,5
13,3,Haven,33,Karon,12,DRX,1,omen,1.73,294,26,9,14,2,0
13,3,Haven,32,Munchkin,12,DRX,4,viper,1.31,248,17,13,14,2,3
13,3,Haven,35,Meteor,12,DRX,8,killjoy,1.01,194,15,13,2,2,2
13,3,Haven,31,t3xture,12,DRX,14,jett,0.85,111,10,11,0,3,4
13,3,Haven,34,Lakia,12,DRX,15,skye,0.84,131,10,15,9,2,2
13,3,Haven,57,MaKo,12,DRX,1,omen,1.07,213,17,15,6,2,2
13,3,Haven,58,Flashback,12,DRX,7,cypher,1.00,196,14,15,4,3,0
13,3,Haven,56,BuZz,12,DRX,14,jett,0.83,164,11,16,4,3,4
